source_id,phot_g_mean_mag,x_rel,y_rel,z_rel,dist_T
510204838759030144,2.6805298,-0.015649314931414027,0.08985928600143653,-0.07783009402386594,0.031220999407064843
4683897617110115200,2.6807318,-0.02843501692927909,0.08437594011009576,-0.11222611815446973,0.0074783461365380745
5908509891197204480,2.6952581,,,,
5855593454594292736,2.6997497,,,,
1339952869195300608,2.7025177,-0.04760859237506439,-0.004053701973454699,-0.03760458408389343,0.11237136413490881
5859405805013401984,2.7034264,-0.06752031063236365,0.08131487031298341,-0.19770375109232166,0.1000851109378811
2671038928727970944,2.7120852,0.10281310770613475,-0.01634969469258306,-0.12118628643034858,0.16742607502984594
1312665361415345920,2.7169063,,,,
6309703507861332736,2.7223556,,,,
1381119031215320576,2.7236698,-0.0641263586099655,0.0033385363497453746,-0.026267809415444515,0.11783248942984395
4049975081571729920,2.7243106,-0.029397563531279976,0.0574767310830671,-0.12062513375139831,0.030988863996731675
1887953690728237568,2.7250793,0.018977713591489292,0.06706043706471584,-0.07466670424970417,0.0601292703307428
2680356911816018048,2.727835,0.14754485928952202,-0.012466439351251413,-0.10606112349230412,0.20221852627254486
5239828735016184448,2.7347076,-0.08349574195913166,0.10285668298046494,-0.22301222554216865,0.13093967725676006
3557567320183657472,2.7356641,-0.06854684124046918,0.09638886976162893,-0.11665225141427672,0.042027365914543674
3017190546641718144,2.7408419,0.023218814895513213,0.5794536794391426,-0.15649506323838108,0.5007847726657636
5698015743046182272,2.7505891,-0.0394405511659294,0.0992451495720835,-0.11293949744285811,0.019455295960865558
4935615308047192576,2.7603414,0.02037998086100325,0.10466814664465357,-0.15627952275813672,0.07484376296415152
5610441600394646016,2.7605493,-0.12377720015403891,0.42368618468171726,-0.2916813491371586,0.39863939936999376
1312665361414730624,2.7632272,,,,
4136366183978856960,2.7693226,,,,
6071060144089351808,2.7730124,-0.10229136391112663,0.07941072016352459,-0.22419717320498697,0.13950722030883303
6194563955869054848,2.776534,-0.06397204729938645,0.07203206895529,-0.1203457035670329,0.03917174466666104
3211922645854328832,2.7777147,-0.023874950084295094,0.1109620963855677,-0.10737831789253062,0.027589552442586266
6165699748417797504,2.7811801,,,,
641662895638787584,2.7839565,-0.08327002491375092,0.11944893335226969,-0.07681849121455528,0.06973771636676034
5826168461855385472,2.784391,-0.03295454488023822,0.07943726068542226,-0.11604476442430715,0.012424611814318722
6044420729667868928,2.8028276,,,,
4082115215112774272,2.803014,0.014753331550960525,-0.05849872235860304,-0.16241571428547877,0.1602306999528175
2887731882922767744,2.8041787,-0.029207623269701513,0.10615958422094929,-0.12077011440622942,0.027097469336631985
4713424658275847168,2.8074205,,,,
2255173119658513408,2.8079169,-0.02652642317036825,0.0733596187200973,-0.07719718667998335,0.029985056706236173
168726523212358272,2.8219895,0.08488901812500765,0.27203624943759835,0.03206396593715416,0.259366326421074
6838311796136238976,2.836813,-0.020725366911080883,0.07806270084694224,-0.10816449086254819,0.011635949332126376
1824534959611831680,2.8368227,0.041679826588516045,-0.057570992099418655,-0.0516637352905275,0.16757770773930347
6875990375999580544,2.8368742,0.036391389827885076,-0.009847124384904538,-0.13531733468082235,0.11909617900736143
205499655242974464,2.847648,0.15288107330794423,0.7912311344688684,0.5959984915697236,1.0122668193835478
6674382927491854848,2.8521497,-0.016990573653994437,0.06825647645669017,-0.12726753421100853,0.030396195124710233
2769202742740232960,2.8534293,0.10860748578001739,0.09220778599836442,-0.06723290957077102,0.1439382833015034
3143264535611892096,2.856039,,,,
1823067317695766784,2.8593628,0.011108382244197221,0.011957767319680429,-0.07550073636360825,0.08820251491438515
2610370969483589888,2.8595295,0.07609413843584313,0.052041805008651354,-0.11969270904449456,0.11190689243313807
4039970797062166400,2.860071,-0.03150202870042164,0.05195063968513962,-0.12928791538934287,0.04043015356351723
5958043164999014400,2.8666828,-0.059276295514621505,-0.4543372971673467,-0.5595149753919754,0.7053436096764611
2199493438511811712,2.8701382,0.1119560775304495,0.010925386525965863,0.15283360706789031,0.3032878318689056
583588100209595776,2.8702028,-0.06240281871759089,0.11784476415790732,-0.10007198935277961,0.0469191196328325
5253347574087339776,2.8710227,-0.13046978713883148,0.13257029433571857,-0.3087622603043446,0.23230718156721686
2858629802998456576,2.8720777,-0.0032859702977232168,0.08883253409751582,-0.08868587732565536,0.03167214140974802
6235406071207202688,2.8735147,-0.07688901285431401,0.00403487632793624,-0.15043490583809666,0.10337739521911134
5538814190283894656,2.875049,-0.14869890682843512,0.3240636188975585,-0.3137699404716525,0.33944735421839756
5949437149987478016,2.8780158,,,,
4444057469252265984,2.8820894,-0.0372168088700735,0.058581810073696325,-0.10054286309615229,0.026945095675953615
5823248090239625088,2.882312,-0.04375441672601668,0.06804371466199158,-0.1591529542965925,0.05820422290595893
66714384142368256,2.896132,,,,
229898024422755840,2.904279,0.04291613929585432,0.2079234226674404,0.015654626993067286,0.18756024841610655
1517698716348324992,2.9043932,-0.053338235634786596,0.0783869375531688,-0.08598397970665013,0.03055979014394303
3402918982515591168,2.9119813,,,,
2079784488001577600,2.9163165,-0.015322773812771123,0.05426796859440049,-0.07141867650111551,0.04728711098950207
6048602103663486592,2.920874,,,,
2093931938472201600,2.922179,0.014409314713286752,-0.09931829106363416,0.03683286784214507,0.23611709195546626
892348694913501952,2.9247973,,,,
5249119024128109952,2.9269278,-0.1244152082233625,0.14598239959207748,-0.3475770425120888,0.26757255998777174
2281778105594488192,2.9429574,-0.027133153365574005,0.08392380733968685,-0.09146213954498326,0.013789928512401418
6270558110774003968,2.948431,-0.05471376846102055,0.06903557975786648,-0.11946978991228994,0.032374076839884296
3520586071217872896,2.9649055,-0.055051296904030364,0.08091687572769744,-0.11240145647218612,0.02627431629674557
6007749027577770496,2.965608,-0.07410094410955932,0.030874267228825907,-0.15565216549100663,0.08575183820569522
6762701233364896000,2.9668314,-0.021069903770523347,0.05424155101092877,-0.12133073512349754,0.0353112977370185
1614731957531452544,2.9729202,-0.040000051426174105,0.07183055638851704,-0.0785864430777129,0.030746634059190082
4356298849169862784,2.977211,-0.04409452306696633,0.05468926033031648,-0.10761302696067553,0.032772234877716154
6520955322608285824,2.9805827,0.04278743766020429,0.05391861302382571,-0.18046029294938531,0.10922323870721072
1851924859353116928,2.9821486,-5.296628543967064E-4,0.05780506881240102,-0.08185310739626285,0.045844153328200715
248577867988535296,2.9823132,0.030519828362244737,0.1731223956117982,0.013696850332176547,0.16016722501303476
4269932382607207040,2.9904501,-0.028307118938300013,0.06522735286585483,-0.10589748954510754,0.019068937049787172
3098404220680931968,3.0001826,-0.0848979583914835,0.16507636417250446,-0.08913136123928801,0.09898448944385439
4314399312979641728,3.001118,-0.022925100208917488,0.059823300052268595,-0.0986651910560484,0.026155450375289255
2896572746685604480,3.0076509,-0.03814535221896609,0.1750088611150957,-0.15770772520208082,0.10534958657056627
329384516560293248,3.0077727,,,,
6586825380598949632,3.0138354,0.007972468601471352,0.060858651731088356,-0.1390116998601376,0.05615453338851971
757565233820538752,3.0204449,-0.13331035266775088,0.10310045550867146,-0.03652827138969274,0.12527701109454256
1696877570753454208,3.0218675,-0.06034236865607893,0.047884459854797105,0.0391214131511288,0.15161008649526952
1487434040320076800,3.022188,-0.04637991582707933,0.07144188035729795,-0.08858126981081302,0.026376492503585012
5614471482318442240,3.0238004,-0.16862941440429421,0.3523643711157407,-0.24479014289930778,0.3326791333792426
2921635736292220800,3.0407002,-0.31508944951387563,1.0943628957581744,-0.5685941293547855,1.147460661493672
5786929090848333568,3.0503223,-0.05335357332004758,0.07001846413563857,-0.22109831960888032,0.11932027300751014
2162316545207257600,3.0638983,0.15329975722414368,-0.09145853053964026,0.1396642775243276,0.35257028481964314
5971289565647972608,3.069865,-0.1532132907651592,-0.3177648635269793,-0.43394077135546494,0.5338326378262339
1018776176872261248,3.0717425,-0.036800979399119506,0.08922026671243824,-0.09430603203832215,0.013544923443659517
4164319171172759040,3.0769866,-0.030257353392202903,0.04116152130444706,-0.11234441458876965,0.043662287586124594
3288921720025503360,3.0879216,-0.027674343886606202,0.09178465579032652,-0.10395953649406689,0.008024406945377248
196944217825405184,3.0882971,-0.030030793155414747,0.2382073421123579,0.05420569370160086,0.22146396394554183
1061909811871141504,3.1029344,-0.07058260402327306,0.08927079971703826,0.003286394483763666,0.11566313139014861
6058271964884299520,3.1038253,-0.06470787012810987,0.08095334028530929,-0.16616517394705538,0.07042322197656394
5926920079553285760,3.1050086,-0.044574861416214286,0.03834897180123857,-0.18508102702582696,0.09346377919059784
5908713025970995584,3.1182818,,,,
1014058103758571520,3.120973,-0.03700255041080219,0.09116642052732464,-0.09399663387874846,0.014705666244170029
4676528209144882304,3.1259058,-0.01997563063453888,0.10453965994801984,-0.14852410390945187,0.04915663962073789
5333974693006467328,3.1292858,-0.08458136858897296,0.08997145295907849,-0.21260015344804054,0.12081735405255174
4573412435280434560,3.130809,-0.03423929884256577,0.06323708659890141,-0.09504382010562848,0.023540021169360287
2470140321630664064,3.1326482,0.00468085710295647,0.09491397994040265,-0.11146529784640052,0.0369544771643906
3400796031719045632,3.1337926,0.04530859585833727,0.7028791336662075,0.10474973271722143,0.6575908844972785
6444391655040244992,3.137527,0.01358832558306641,0.009876919607166704,-0.25053332217948826,0.16919972717188392
6210176643031265920,3.1413295,-0.06325229567991277,0.0380927625855246,-0.13530252910310747,0.06440534178715727
454491381981202944,3.1448548,0.09615714693657326,0.20056827635992003,0.14861364806272173,0.3062088696402839
5964991494281655808,3.1452072,-0.03865970445572422,0.0549348511528063,-0.13273516699621063,0.04126207310357737
1041808368494264576,3.1493552,-0.04670229547197367,0.1058085707587189,-0.05629559390031168,0.05576170938181004
6195030801635544704,3.1524858,-0.15613694143658532,0.032158425460943746,-0.16361290480347201,0.14846686190251457
1632499034644723968,3.1570117,-0.04171864930587821,0.032952755822038146,0.01151867180123406,0.12775595282212696
4072953671943400832,3.1594217,,,,
200929706966014976,3.1632786,0.10136727268311777,0.5968492573758601,0.35636054015739127,0.7020596310154189
1284537517514584704,3.164287,-0.06433620432674293,0.05746296069711183,-0.07946684978918048,0.050365208031073604
5849837854861497856,3.1673613,-0.035338272232059986,0.07967415861326502,-0.1197884286917062,0.016395336079424797
1621259036510505344,3.1697965,-0.059653444075696366,0.05522891267438954,-0.01224859392439652,0.10150795380635813
201261278441958656,3.1723478,-0.01767078000636476,0.13637202071765703,-0.057920511218003526,0.07132280674914089
5557271829408912896,3.1752331,-0.04363255979733534,0.16573089090518628,-0.1825446831796224,0.11338654564182235
2195115561168483712,3.1779127,-0.02559743509103829,0.07909759802846493,-0.09226421584387132,0.014368321056342366
5888394463447019392,3.1800218,-0.04434633647762115,0.06830000672185711,-0.13236722292666717,0.034768529237084324
4084834822776246272,3.1887186,-0.002423911601532245,-0.02324824346206647,-0.14775482639308882,0.11891696696593372
2272185759996420992,3.19459,,,,
5478862906452936960,3.203374,,,,
399402894487590144,3.2095633,0.002350186864126743,0.09896548508124076,-0.06447528454067393,0.05391143638426731
1278391075717325312,3.2112799,-0.05037440671055155,0.0609390597410131,-0.08464625082059139,0.036934924346807424
4942522955488925696,3.213741,0.03224802873297869,0.11790256138018587,-0.1790872638561147,0.10256537406633735
6005678131793146752,3.2144635,-0.10202788606130796,-0.0026107731182383187,-0.20172946204164593,0.1485978615098312
6750856228950043264,3.220193,0.03205216031540159,-0.02059082107885636,-0.1689124526851053,0.13759419497497966
2211820991085587584,3.222498,-0.01597625549863442,0.079722636988692,-0.07140103090424886,0.03664762420233362
2429978803998630400,3.226718,0.05408341387963732,0.09134077651075631,-0.11804373663694741,0.08547291381102683
3561350430457837056,3.2277887,-0.08600361445656632,0.09421797264797777,-0.11992110426225125,0.058764757552234044
5044368071870093312,3.2283852,-0.00277804210727638,0.11107481285279928,-0.13742942868146457,0.050239320506312336
5965222838410499328,3.2345328,-0.03346201047923866,0.06820021423349193,-0.12030216415634823,0.02243603928738673
4594497769766809216,3.2384055,-0.03051064745637332,0.07682079962294826,-0.101053751875411,0.008338558240315326
1352588216303348608,3.2446299,-0.03885225960479564,0.059090464803986234,-0.08346006972929067,0.03417695785107425
1296713990316692096,3.244982,-0.06855089500795945,0.04505460504339106,-0.05824006603049796,0.07205639859470957
3352485999058854912,3.2463484,-0.03360604223002546,0.10182799595770406,-0.10081393195636874,0.01845378047942569
5253796346624992128,3.247181,-0.09832527529771912,0.11175650217458918,-0.24155233635928175,0.15518757382422946
2043823929421342848,3.2489738,0.013036883896103097,-0.07972278697095692,0.003833111383511792,0.2013845850946346
6760703042771435136,3.2493346,,,,
4224225924761329792,3.249787,0.007913418741321728,0.025303334550780814,-0.1059368346950954,0.07008347707021505
6000130236649730432,3.249896,,,,
5843518239925459456,3.25495,-0.03822885179263222,0.08191730723923576,-0.13030328968245655,0.02674609712506433
583151353574583552,3.2565942,,,,
4110730486352950144,3.259318,,,,
3748360796947806208,3.2667334,-0.09573132808013031,0.11270803224397159,-0.12659420262393883,0.07478874502752607
488354175450563968,3.267435,0.03701336764344022,0.18901280156090594,0.16848387845953147,0.30040801678294016
2404579570000684544,3.2723644,0.009815889130524901,0.0724964143697911,-0.11671133268327889,0.0432056748555873
1876510592179455744,3.2745838,-1.0455579619659053E-4,0.07474100857302425,-0.0905440608497598,0.034561444237086444
5164120762333028736,3.2755666,-0.025041342930620738,0.09159904660297172,-0.10647285226457925,0.009088811163099755
2921973698674974592,3.2783384,-0.19594947012203615,0.7733533371689785,-0.4232645859686165,0.7770435367313208
5909069886210174080,3.2796018,-0.033070895713260766,0.03612020414376564,-0.2069322721894828,0.11279931846901751
4289041379340453376,3.2803674,,,,
48026706558487040,3.2804532,-0.013678976393137109,0.12310699287957327,-0.09024233940096942,0.04471201214288648
2082600852679281408,3.2822554,0.09929081973967283,-0.11194394200588731,0.14475663097862482,0.3428530930870269
5136659462996725888,3.2832906,0.04858805651189688,0.1296090495635966,-0.13994165781808748,0.0973468019516064
2983168461421919488,3.2917867,-0.019863263715812964,0.13320994774423256,-0.11948475748632001,0.052144423271020056
3478394889483944320,3.2924726,-0.06386315537615808,0.08818915927713128,-0.12607571547525998,0.04005893158174502
2442861747380543104,3.2927852,0.09619239782546493,0.08527016140635606,-0.11823552204805732,0.12697044599017734
2452378776434477184,3.3003998,-0.026918371815828367,0.08572963926259314,-0.10593470061426162,0.0036521709611425763
5242895960110588160,3.3005145,-0.06687384801457139,0.10259022823741908,-0.2182052254469082,0.12051378365512005
5922299347569528832,3.3046894,-0.05122136044989019,-0.05479292011479253,-0.3163473608594131,0.2538892613346371
299464296907113984,3.3050761,,,,
2977433305691613440,3.308113,0.012508959888182448,0.20189323501397682,-0.1496801589518239,0.13292810563108182
1575287046603605888,3.3111024,-0.04353740736663461,0.08328190786682256,-0.0841281105392182,0.024796728386994767
2084154943646648320,3.3171265,0.08508941088894285,-0.08739924191388179,0.12228988649630207,0.3071405435135418
6351709524967494528,3.318115,-0.016539966163646558,0.07788080382633522,-0.19359557794431176,0.08991218405955441
2478112158887431296,3.3185785,0.0017516478965012398,0.09641009063470304,-0.1098351630335437,0.03444251894332923
425040000962559616,3.3200667,-0.0269916787433247,0.0848609893853691,-0.09991935135320919,0.005923042138328477
3897724469419137664,3.3209586,-0.13080209760275568,0.09041263150274732,-0.09338279215444638,0.10157828569183316
6456322112116572160,3.3229845,0.03398732405425742,0.017158948684327713,-0.2559669295021212,0.17722460954476044
6880093650314169984,3.3274162,-0.011585606754111993,0.05730196642827619,-0.11219302891083781,0.03342917829939182
2386316510063903616,3.327974,0.041735495148011684,0.06808805650405271,-0.13343602335312862,0.0789203380874225
786420645182229504,3.3287191,-0.07087839923670336,0.08667699083678436,-0.05988054946037627,0.06083404705783973
867815979158660352,3.3391395,-0.048218849765421276,0.12120758966772435,-0.08623329898030294,0.04526795999088179
3970052886914547712,3.339625,-0.07658019894898484,0.09360083339043955,-0.09183660196003363,0.049222316916544676
4679407039823519232,3.346067,0.002941057239995524,0.14189471298198336,-0.23080939159009367,0.14235519344280334
725422076533653504,3.3467774,-0.08891429016976134,0.1126685190494334,-0.07662081003573137,0.07123684716894542
1197588859547184640,3.348804,-0.09049820384812818,-0.009514386990463877,-0.06840072778462664,0.11732860848150059
2603370653827638656,3.350818,0.06241498397199549,0.05484642915581084,-0.1283938589490422,0.09982882921286673
511974502720839040,3.3546658,0.02552784760117754,0.11450404122725233,0.023036230254393053,0.1427812372639169
3765867289804696960,3.3550055,,,,
5773473920382493440,3.3622816,-0.051644796355380614,0.06479133150082211,-0.2548005664500185,0.15265035116643724
6427464123776727168,3.3641381,-0.028762490880345524,0.0821057096943421,-0.11051210902752998,0.006099256325704463
5778842011026728704,3.3667247,-0.04580027477029307,0.05033246116939667,-0.29168639615720793,0.19044888472452098
699870869414974336,3.36875,-0.12540388801581537,0.1710495214936554,-0.02755464082729822,0.15039809884789151
3662636823132300032,3.3738446,-0.05100889608954183,0.07501228489041864,-0.10516971491710832,0.022858843094517797
3312744219988782720,3.3779078,-0.012961969537628158,0.12483152729356495,-0.09239484849353967,0.04584523865648914
6112195451032545024,3.3789372,-0.11247796908232759,0.04151956392568348,-0.18757468690754442,0.12426124073981586
11166438229308672,3.3823738,0.010963129853729273,0.1352357636610995,-0.09452501052318227,0.06631821617967826
2591891443195067264,3.3828592,0.0716636426408532,0.12710487360979972,-0.07462991298528482,0.11450153390270523
1421593566062037120,3.3842714,-0.030605233936426134,0.06539152984753932,-0.07611405436403881,0.03441118882258305
872128538640246144,3.3864715,-0.05822480023214997,0.14747418407186047,-0.06980012826633164,0.07766352783782957
2266693630693936512,3.3877175,,,,
3683687763520080256,3.3912315,,,,
5537302945910490240,3.393327,-0.06983729804689959,0.1588020195009216,-0.17733500632731794,0.11131156219835359
6002777448326587264,3.3973818,,,,
6801963487915169920,3.3990402,0.07295145019291498,-0.026465056220850547,-0.1816993659419054,0.16956425562060368
4871775051598300160,3.400128,2.1290124057317394E-4,0.15224694642704112,-0.1552093617643164,0.0898717466865501
3312052249215275904,3.4027567,-0.011252389534075584,0.12446009157678559,-0.09249782626075373,0.04615835814434777
1939115478598580352,3.404353,-0.012300462440294833,0.08244438610333227,-0.08614076072705128,0.0259244793902837
6425343818681031040,3.4054875,-0.01889926418387924,0.07144176086201987,-0.14337488052925906,0.04201480654012223
5998019895874780928,3.4078684,-0.08162720675090088,-0.00521178570721785,-0.1867182901113233,0.1316786745765201
1243381938292692096,3.41004,-0.093736317700737,0.0512343417443648,-0.0846496099577154,0.07450000018826154
5330160246631998848,3.4186177,-0.0753343619557937,0.12783801358314031,-0.1725914933044295,0.09236570994407095
588551501854159744,3.4208007,-0.06354040266342906,0.10737373439673922,-0.09783246757422148,0.041326372957687166
2717594072113956352,3.4208996,,,,
5199386085968886528,3.42169,-0.055136557001076184,0.09387722644833735,-0.2382813228110004,0.13602930068658933
5300534077635861888,3.421808,-0.07808087953618914,0.12780789420958216,-0.21274022103457135,0.12581633929366573
4156500578347841408,3.4242194,-0.021516666480856712,0.02891983796562928,-0.11303680758638344,0.056512614123972814
6109087784495371648,3.4261973,-0.11944577469855253,0.03785613062195042,-0.19709254173181315,0.13648280796174606
2461150714560126080,3.4277625,0.0374647001314755,0.11989750491220225,-0.11886440797636472,0.07765766416519461
3683687763520080384,3.4332993,-0.0418930106684994,0.08201790368041545,-0.10523605062119215,0.012020173090740298
4254395871029677952,3.4336429,-0.018997693700630668,0.04694319344546456,-0.10825181091214803,0.03900020122220199
5512761468416162432,3.4414794,-0.08172558484045243,0.17662934657792934,-0.245363752996401,0.17588058026651082
5273030069128572928,3.4457974,-0.03802665264980934,0.09496230137838893,-0.1352013779918138,0.033098574801373425
805881416880407936,3.446242,-0.07570418304165526,0.10617603756425956,-0.05784143922918553,0.0691591868693619
2658974606111711488,3.4492388,0.010469012442634162,0.07652503423680196,-0.10256569492815465,0.0413294999855255
6913577284069471616,3.449377,0.07283109284434673,-0.03036243284969231,-0.11847964338345385,0.15458100981793285
216172202295911808,3.4518437,,,,
2632117385335567872,3.4539876,0.0378606782038194,0.07046783281221125,-0.11227757107540944,0.06969534542579778
866177431955478144,3.4571264,-0.035981670972452286,0.10039236597667578,-0.09797050009908997,0.01859800646881797
4584613194593381888,3.4648023,-0.030431026175777157,0.047614645243708946,-0.08444998251895204,0.04192104930892587
5164707970261890560,3.465752,-0.02817329606186465,0.0867337384438178,-0.10546119346937613,0.003219810408490127
3827873938815011200,3.4662993,-0.09350714155057588,0.12866468757882193,-0.106477888536303,0.07748619873327393
4775977077371116672,3.4664958,,,,
3796442680948579328,3.468565,-0.04106207968671485,0.08463534346485292,-0.10459351808632676,0.011001763791424443
6002777448330124160,3.4685807,,,,
5250032958818831360,3.4711742,-0.22365894287078245,0.21323779328704992,-0.5520080094843441,0.5039893000289194
2965792913525710976,3.4712873,-0.02883075687000267,0.11703744470209543,-0.11747258453206678,0.03518222599397608
4937200425857908992,3.4718022,-0.020519596802410493,0.0894848024138991,-0.1187186218314761,0.017589898429031765
6356375508718385024,3.4732316,,,,
4609802834185436928,3.47414,-0.033248313739733006,-0.10991798900498997,0.04269354175896525,0.24388762434015823
3305012316783533056,3.4756324,0.030332328502108246,0.1895382488084713,-0.07803140667675812,0.12438234481270728
2964000159821218432,3.476823,-0.02951684926646051,0.09240087460153629,-0.10833272180392443,0.008905034452470855
4081642115877635840,3.4801962,-0.019210544672584616,0.046724995591387514,-0.1204882123561122,0.04199547296748742
4296708789290712064,3.4819748,-0.023557309137432224,0.07234876406985181,-0.10341492772395021,0.013600839228941798
6513525544581729536,3.487227,-0.007008170277736234,0.07675696178891576,-0.1352000460824701,0.03877437802835838
4529285391533766400,3.4873433,-0.0265189203194246,0.0499314010037058,-0.0911780061268745,0.0370869879192835
6709267613942522496,3.4887385,-0.023080861754743776,0.02504082751751669,-0.1665417526829678,0.08569273556153004
